id_poliza,num_poliza,nombre_x,apellido_paterno,apellido_materno,rfc,fecha_nacimiento,edad,sexo,estado_civil,ocupacion,ramo,plan,fecha_emision,fecha_inicio_vigencia,fecha_fin_vigencia,num_renovaciones,status_poliza,motivo_baja,canal_venta,marca_vehiculo,modelo_vehiculo,tipo_vehiculo,suma_asegurada,deducible,prima_neta,prima_total,forma_pago,agente_id,estado,municipio,codigo_postal,nombre_largo_x,tasa_base_x,nombre_largo_y,tasa_base_y,nombre_y,region_x,g_edad,nombre_largo,tasa_base,nombre,region_y,prima_calc,nivel_riesgo,edad_calc,dias_vigencia,fraccion_expuesta
POL-000054,GMM-19-000054,Juan,Torres,Perez,TOJP770722FM3,1977-07-22,48,M,Casado,Tecnico,GMM,Plus,2019-04-06,2019-04-06,2020-04-06,1,Vigente,,Banca Seguros,,,,300000,20000.0,7392.0,8574.72,Anual,AG068,Veracruz,Coatzacoalcos,29726.0,Gastos Medicos Mayores,0.022,Gastos Medicos Mayores,0.022,Valeria Silva,Sonora,46-60,Gastos Medicos Mayores,0.022,Valeria Silva,Sonora,7655.999999999999,MEDIO,48.8,366,1.0
POL-000055,Vid-24-000055,Antonio,Gutierrez,Reyes,GUAR020709CG6,2002-07-09,23,M,Soltero,Medico,Vida,20 anios,2024-06-22,2024-06-22,2025-06-22,0,Vigente,,Directo,,,,500000,,9000.0,10962.0,Trimestral,AG062,Queretaro,San Juan del Rio,27078.0,Vida Individual,0.018,Vida Individual,0.018,Martha Medina,Queretaro,18-30,Vida Individual,0.018,Martha Medina,Queretaro,10440.0,MEDIO,23.9,365,1.0
POL-000056,Acc-21-000056,Eduardo,Torres,Martinez,TOEM710404ND2,1971-04-04,55,F,Soltero,Ejecutivo,Accidentes Personales,Familiar,2021-12-23,2021-12-23,2022-12-23,3,Vigente,,Agente,,,,300000,2000.0,3600.0,4176.0,Anual,AG009,CDMX,Tlalpan,61388.0,Accidentes Personales,0.012,Accidentes Personales,0.012,Sofia Perez,Puebla,46-60,Accidentes Personales,0.012,Sofia Perez,Puebla,4176.0,BAJO,55.1,365,1.0
POL-000057,Acc-21-000057,Ana,Rodriguez,Rivera,ROAR930731QR5,1993-07-31,32,M,Casado,Gerente,Accidentes Personales,Familiar,2021-09-16,2021-09-16,2022-09-16,2,Cancelada,Cambio de producto,Agente,,,,200000,1000.0,2400.0,2784.0,Anual,AG019,Nuevo Leon,San Nicolas,32117.0,Accidentes Personales,0.012,Accidentes Personales,0.012,Silvia Hernandez,Veracruz,31-45,Accidentes Personales,0.012,Silvia Hernandez,Veracruz,2784.0,BAJO,32.8,365,1.0
POL-000058,Acc-19-000058,Maria,Molina,Perez,MOMP980626QY0,1998-06-26,27,M,Union libre,Contador,Accidentes Personales,Familiar,2019-01-22,2019-01-22,2020-01-22,0,Cancelada,Siniestro total,Directo,,,,300000,1000.0,3600.0,4510.08,Mensual,AG061,Yucatan,Progreso,79084.0,Accidentes Personales,0.012,Accidentes Personales,0.012,Ana Gutierrez,Queretaro,18-30,Accidentes Personales,0.012,Ana Gutierrez,Queretaro,4176.0,BAJO,27.9,365,1.0
POL-000059,GMM-22-000059,Silvia,Vega,Gutierrez,VESG840407DK4,1984-04-07,42,M,Soltero,Gerente,GMM,Premium,2022-05-12,2022-05-12,2023-05-12,0,Vigente,,Agente,,,,300000,20000.0,6798.0,8279.96,Trimestral,AG011,CDMX,Coyoacan,,Gastos Medicos Mayores,0.022,Gastos Medicos Mayores,0.022,Luz Sanchez,Veracruz,31-45,Gastos Medicos Mayores,0.022,Luz Sanchez,Veracruz,7655.999999999999,MEDIO,42.1,365,1.0
POL-000060,Aut-20-000060,Claudia,Reyes,Ramirez,RECR770114FV6,1977-01-14,49,F,Union libre,,Autos,RC+LT,2020-04-20,2020-04-20,2021-04-20,2,Vigente,,Banca Seguros,Ford,2023.0,SUV,300000,5000.0,10500.0,12180.0,Anual,AG014,Estado de Mexico,Tlalnepantla,18141.0,Automoviles,0.035,Automoviles,0.035,Juan Chavez,CDMX,46-60,Automoviles,0.035,Juan Chavez,CDMX,12180.000000000002,MEDIO,49.3,365,1.0
POL-000061,Aut-20-000061,Luis,Rivera,Garcia,RILG600913SK8,1960-09-13,65,M,Viudo,Maestro,Autos,Amplia Plus,2020-09-26,2020-09-26,2021-09-26,1,Vigente,,Agente,Toyota,2015.0,Sedan,600000,5000.0,21000.0,24360.0,Anual,AG017,Coahuila,Torreon,48394.0,Automoviles,0.035,Automoviles,0.035,Diana Molina,Sonora,61+,Automoviles,0.035,Diana Molina,Sonora,24360.000000000004,ALTO,65.7,365,1.0
POL-000062,Acc-19-000062,Victor,Aguilar,Sanchez,AGVS780202GY5,1978-02-02,48,M,Soltero,Medico,Accidentes Personales,Familiar,2019-08-05,2019-08-05,2020-08-05,0,Vigente,,Broker,,,,200000,1000.0,2400.0,3006.72,Mensual,AG014,Tamaulipas,Nuevo Laredo,72840.0,Accidentes Personales,0.012,Accidentes Personales,0.012,Juan Chavez,CDMX,46-60,Accidentes Personales,0.012,Juan Chavez,CDMX,2784.0,BAJO,48.3,366,1.0
POL-000063,Aut-21-000063,Sofia,Diaz,Reyes,DISR860818GJ2,1986-08-18,39,M,Casado,Ama de casa,Autos,RC+LT,2021-11-30,2021-11-30,2022-11-30,2,Vigente,,Promotor,Mazda,2016.0,Pick-up,150000,5000.0,5250.0,6090.0,Anual,AG054,Chihuahua,Chihuahua,16512.0,Automoviles,0.035,Automoviles,0.035,Enrique Castillo,Chihuahua,31-45,Automoviles,0.035,Enrique Castillo,Chihuahua,6090.000000000001,MEDIO,39.8,365,1.0
POL-000064,GMM-22-000064,Diana,Flores,Lopez,FLDL960313SD0,1996-03-13,30,M,Soltero,Gerente,GMM,Plus,2022-03-12,2022-03-12,2023-03-12,1,Vencida,,Agente,,,,1000000,5000.0,22000.0,25520.0,Anual,AG059,Guanajuato,Guanajuato,30779.0,Gastos Medicos Mayores,0.022,Gastos Medicos Mayores,0.022,Enrique Dominguez,Sonora,18-30,Gastos Medicos Mayores,0.022,Enrique Dominguez,Sonora,25520.0,ALTO,30.2,365,1.0
POL-000065,Vid-21-000065,Luz,Mendoza,Vargas,MELV860110EW9,1986-01-10,40,M,Divorciado,Ingeniero,Vida,Permanente,2021-02-28,2021-02-28,2022-02-28,2,Cancelada,Cambio de producto,Digital,,,,500000,,9900.0,11484.0,Anual,AG062,Veracruz,Orizaba,28902.0,Vida Individual,0.018,Vida Individual,0.018,Martha Medina,Queretaro,31-45,Vida Individual,0.018,Martha Medina,Queretaro,10440.0,MEDIO,40.4,365,1.0
POL-000066,Vid-24-000066,Mario,Rodriguez,Vega,ROMV670801OW7,1967-08-01,58,F,Soltero,Ama de casa,Vida,10 anios,2024-04-18,2024-04-18,2025-04-18,0,Vigente,,Digital,,,,1000000,,26280.0,30484.8,Anual,AG031,CDMX,Coyoacan,20550.0,Vida Individual,0.018,Vida Individual,0.018,Jorge Romero,Chihuahua,46-60,Vida Individual,0.018,Jorge Romero,Chihuahua,20880.0,ALTO,58.8,365,1.0
POL-000067,Aut-23-000067,Sergio,Jimenez,Martinez,JISM931224KU8,1993-12-24,32,M,Soltero,Jubilado,Autos,Amplia,2023-08-03,2023-08-03,2024-08-03,2,Vigente,,Broker,Nissan,2020.0,Sedan,400000,8000.0,14000.0,17539.2,Mensual,AG068,Guanajuato,Salamanca,41916.0,Automoviles,0.035,Automoviles,0.035,Valeria Silva,Sonora,31-45,Automoviles,0.035,Valeria Silva,Sonora,16240.000000000002,ALTO,32.4,366,1.0
POL-000068,GMM-22-000068,Martha,Vega,Gutierrez,VEMG750514DF0,1975-05-14,50,M,Soltero,Tecnico,GMM,Plus,2022-10-20,2022-10-20,2023-10-20,0,Vigente,,Broker,,,,800000,10000.0,20240.0,23478.4,Anual,AG033,Jalisco,Tlaquepaque,17537.0,Gastos Medicos Mayores,0.022,Gastos Medicos Mayores,0.022,Manuel Dominguez,CDMX,46-60,Gastos Medicos Mayores,0.022,Manuel Dominguez,CDMX,20416.0,ALTO,51.0,365,1.0
POL-000069,GMM-21-000069,Claudia,Castillo,Morales,CACM610516OB2,1961-05-16,64,M,Union libre,Empresario,GMM,Plus,2021-04-19,2021-04-19,2022-04-19,0,Vigente,,Agente,,,,3000000,20000.0,89760.0,109327.68,Trimestral,AG042,Yucatan,Tizimin,41801.0,Gastos Medicos Mayores,0.022,Gastos Medicos Mayores,0.022,Irene Sanchez,Queretaro,61+,Gastos Medicos Mayores,0.022,Irene Sanchez,Queretaro,76560.0,ALTO,65.0,365,1.0
POL-000070,GMM-22-000070,Alicia,Reyes,Ramirez,REAR990812NB0,1999-08-12,26,F,Union libre,Comerciante,GMM,Premium,2022-04-11,2022-04-11,2023-04-11,4,Vigente,,Broker,,,,800000,15000.0,17600.0,22049.28,Mensual,AG033,Tamaulipas,Victoria,21388.0,Gastos Medicos Mayores,0.022,Gastos Medicos Mayores,0.022,Manuel Dominguez,CDMX,18-30,Gastos Medicos Mayores,0.022,Manuel Dominguez,CDMX,20416.0,ALTO,26.8,365,1.0
POL-000071,Acc-21-000071,Laura,Ortiz,Ramirez,ORLR030615TV3,2003-06-15,22,F,Viudo,Jubilado,Accidentes Personales,Familiar,2021-12-19,2021-12-19,2022-12-19,1,Vigente,,Agente,,,,200000,2000.0,2400.0,3006.72,Mensual,AG045,Tamaulipas,Tampico,95014.0,Accidentes Personales,0.012,Accidentes Personales,0.012,Leticia Morales,Tamaulipas,18-30,Accidentes Personales,0.012,Leticia Morales,Tamaulipas,2784.0,BAJO,22.9,365,1.0
POL-000072,GMM-23-000072,Silvia,Medina,Rivera,MESR630918DA8,1963-09-18,62,M,Union libre,Ejecutivo,GMM,Plus,2023-03-30,2023-03-30,2024-03-30,1,Vigente,,Agente,,,,500000,5000.0,14630.0,18328.46,Mensual,AG040,Yucatan,Valladolid,44905.0,Gastos Medicos Mayores,0.022,Gastos Medicos Mayores,0.022,Luz Rodriguez,Tamaulipas,61+,Gastos Medicos Mayores,0.022,Luz Rodriguez,Tamaulipas,12760.0,MEDIO,62.7,366,1.0
POL-000073,Acc-22-000073,Carlos,Lopez,Ramos,LOCR860303SC3,1986-03-03,40,M,Casado,Tecnico,Accidentes Personales,Familiar,2022-09-14,2022-09-14,2023-09-14,0,Vigente,,Agente,,,,500000,3000.0,6000.0,7308.0,Trimestral,AG037,Veracruz,Orizaba,92737.0,Accidentes Personales,0.012,Accidentes Personales,0.012,Enrique Martinez,Michoacan,31-45,Accidentes Personales,0.012,Enrique Martinez,Michoacan,6959.999999999999,MEDIO,40.2,365,1.0
POL-000074,Aut-24-000074,Pedro,Morales,Silva,MOPS641013NV7,1964-10-13,61,F,Union libre,Estudiante,Autos,Amplia Plus,2024-07-25,2024-07-25,2025-07-25,2,Vigente,,Broker,Ford,2021.0,SUV,200000,5000.0,7000.0,8769.6,Mensual,AG049,Tamaulipas,Tampico,66824.0,Automoviles,0.035,Automoviles,0.035,Pablo Vega,Queretaro,61+,Automoviles,0.035,Pablo Vega,Queretaro,8120.000000000001,MEDIO,61.6,365,1.0
POL-000075,Vid-23-000075,Eduardo,Garcia,Vega,GAEV680214GN4,1968-02-14,58,M,Viudo,Gerente,Vida,Permanente,2023-03-04,2023-03-04,2024-03-04,2,Vigente,,Broker,,,,500000,,13140.0,16004.52,Trimestral,AG023,Tamaulipas,Reynosa,75771.0,Vida Individual,0.018,Vida Individual,0.018,Monica Silva,Coahuila,46-60,Vida Individual,0.018,Monica Silva,Coahuila,10440.0,MEDIO,58.3,366,1.0
POL-000076,Aut-23-000076,Arturo,Silva,Martinez,SIAM780203IW9,1978-02-03,48,M,Divorciado,Ejecutivo,Autos,RC+LT,2023-12-30,2023-12-30,2024-12-30,1,Vigente,,Banca Seguros,Mazda,2023.0,Compacto,400000,8000.0,14000.0,16727.2,Semestral,AG018,Estado de Mexico,Ecatepec,66025.0,Automoviles,0.035,Automoviles,0.035,Oscar Navarro,CDMX,46-60,Automoviles,0.035,Oscar Navarro,CDMX,16240.000000000002,ALTO,48.3,366,1.0
POL-000077,GMM-24-000077,Beatriz,Ramos,Perez,RABP881002MV3,1988-10-02,37,F,Divorciado,Estudiante,GMM,Premium,2024-11-19,2024-11-19,2025-11-19,2,Vigente,,Promotor,,,,1000000,5000.0,22000.0,26285.6,Semestral,AG027,Estado de Mexico,Tlalnepantla,91946.0,Gastos Medicos Mayores,0.022,Gastos Medicos Mayores,0.022,Arturo Silva,Estado de Mexico,31-45,Gastos Medicos Mayores,0.022,Arturo Silva,Estado de Mexico,25520.0,ALTO,37.6,365,1.0
POL-000078,Acc-19-000078,Rocio,Ruiz,Ramos,RURR770807LD1,1977-08-07,48,M,Union libre,Empresario,Accidentes Personales,Familiar,2019-05-05,2019-05-05,2020-05-05,2,Vigente,,Agente,,,,500000,2000.0,6000.0,7308.0,Trimestral,AG007,CDMX,Tlalpan,17087.0,Accidentes Personales,0.012,Accidentes Personales,0.012,Gloria Soto,Baja California,46-60,Accidentes Personales,0.012,Gloria Soto,Baja California,6959.999999999999,MEDIO,48.8,366,1.0
POL-000079,GMM-21-000079,Gabriela,Navarro,Vega,NAGV600915AR6,1960-09-15,65,F,Soltero,Empleado,GMM,Premium,2021-12-26,2021-12-26,2022-12-26,4,Vigente,,Agente,,,,200000,5000.0,6050.0,7018.0,Anual,AG056,Jalisco,Puerto Vallarta,29780.0,Gastos Medicos Mayores,0.022,Gastos Medicos Mayores,0.022,Monica Ortiz,Tamaulipas,61+,Gastos Medicos Mayores,0.022,Monica Ortiz,Tamaulipas,5104.0,BAJO,65.7,365,1.0
POL-000080,Vid-19-000080,Fernanda,Aguilar,Garcia,AGFG941214IL0,1994-12-14,31,M,Divorciado,Gerente,Vida,10 anios,2019-05-27,2019-05-27,2020-05-27,1,Vigente,,Agente,,,,3000000,,54000.0,65772.0,Trimestral,AG020,Estado de Mexico,Tlalnepantla,71231.0,Vida Individual,0.018,Vida Individual,0.018,Rocio Ruiz,Coahuila,31-45,Vida Individual,0.018,Rocio Ruiz,Coahuila,62639.999999999985,ALTO,31.4,366,1.0
POL-000081,GMM-19-000081,Pablo,Rios,Torres,RIPT800816FT4,1980-08-16,45,M,Divorciado,Contador,GMM,Plus,2019-11-21,2019-11-21,2020-11-21,0,Vigente,,Agente,,,,800000,8000.0,18920.0,21947.2,Anual,AG021,Tamaulipas,Reynosa,35107.0,Gastos Medicos Mayores,0.022,Gastos Medicos Mayores,0.022,Pedro Rios,Michoacan,31-45,Gastos Medicos Mayores,0.022,Pedro Rios,Michoacan,20416.0,ALTO,45.8,366,1.0
POL-000082,Vid-23-000082,Oscar,Gutierrez,Mendoza,GUOM911104XY7,1991-11-04,34,M,Union libre,Medico,Vida,Permanente,2023-01-31,2023-01-31,2024-01-31,1,Vigente,,Broker,,,,1000000,,18000.0,21924.0,Trimestral,AG072,Sonora,Guaymas,85019.0,Vida Individual,0.018,Vida Individual,0.018,Carlos Romero,Puebla,31-45,Vida Individual,0.018,Carlos Romero,Puebla,20880.0,ALTO,34.5,365,1.0
POL-000083,GMM-24-000083,Elena,Dominguez,Vargas,DOEV600216CK2,1960-02-16,66,F,Union libre,,GMM,Premium,2024-04-07,2024-04-07,2025-04-07,1,Vigente,,Agente,,,,200000,20000.0,6116.0,7094.56,Anual,AG049,Chihuahua,Delicias,34714.0,Gastos Medicos Mayores,0.022,Gastos Medicos Mayores,0.022,Pablo Vega,Queretaro,61+,Gastos Medicos Mayores,0.022,Pablo Vega,Queretaro,5104.0,BAJO,66.3,365,1.0
POL-000084,Aut-20-000084,Miguel,Silva,Flores,SIMF730412WP2,1973-04-12,53,F,Soltero,Administrativo,Autos,RC+LT,2020-10-09,2020-10-09,2021-10-09,1,Vigente,,Agente,Volkswagen,2021.0,Lujo,600000,5000.0,21000.0,25578.0,Trimestral,AG023,Puebla,Atlixco,33961.0,Automoviles,0.035,Automoviles,0.035,Monica Silva,Coahuila,46-60,Automoviles,0.035,Monica Silva,Coahuila,24360.000000000004,ALTO,53.1,365,1.0
POL-000085,Aut-21-000085,Beatriz,Castillo,Gutierrez,CABG650903SS8,1965-09-03,60,F,Union libre,Contador,Autos,Amplia Plus,2021-11-25,2021-11-25,2022-11-25,2,Vigente,,Agente,Ford,2019.0,Compacto,400000,3000.0,14000.0,16240.0,Anual,AG065,Jalisco,Zapopan,51158.0,Automoviles,0.035,Automoviles,0.035,Enrique Romero,Baja California,46-60,Automoviles,0.035,Enrique Romero,Baja California,16240.000000000002,ALTO,60.7,365,1.0
POL-000086,Vid-20-000086,Diego,Perez,Hernandez,PEDH011122EP3,2001-11-22,24,F,Divorciado,,Vida,10 anios,2020-09-13,2020-09-13,2021-09-13,2,Vigente,,Banca Seguros,,,,1000000,,18000.0,20880.0,Anual,AG055,Estado de Mexico,Ecatepec,84449.0,Vida Individual,0.018,Vida Individual,0.018,Hector Diaz,Yucatan,18-30,Vida Individual,0.018,Hector Diaz,Yucatan,20880.0,ALTO,24.5,365,1.0
POL-000087,Acc-22-000087,Esperanza,Rios,Diaz,RIED981223QI6,1998-12-23,27,F,Viudo,Gerente,Accidentes Personales,Individual,2022-06-09,2022-06-09,2023-06-09,2,Vencida,,Agente,,,,200000,3000.0,2400.0,3006.72,Mensual,AG009,Jalisco,Guadalajara,67695.0,Accidentes Personales,0.012,Accidentes Personales,0.012,Sofia Perez,Puebla,18-30,Accidentes Personales,0.012,Sofia Perez,Puebla,2784.0,BAJO,27.4,365,1.0
POL-000088,Aut-20-000088,Esperanza,Flores,Martinez,FLEM021125WM9,2002-11-25,23,M,Casado,Administrativo,Autos,Amplia,2020-12-06,2020-12-06,2021-12-06,3,Vigente,,Agente,Honda,2018.0,Sedan,600000,8000.0,21000.0,24360.0,Anual,AG003,Coahuila,Saltillo,16770.0,Automoviles,0.035,Automoviles,0.035,Daniel Sanchez,Queretaro,18-30,Automoviles,0.035,Daniel Sanchez,Queretaro,24360.000000000004,ALTO,23.5,365,1.0
POL-000089,Vid-20-000089,Martha,Garcia,Lopez,GAML750911CX3,1975-09-11,50,F,Union libre,Consultor,Vida,20 anios,2020-08-27,2020-08-27,2021-08-27,1,Vigente,,Agente,,,,500000,,11700.0,13572.0,Anual,AG027,Queretaro,San Juan del Rio,89159.0,Vida Individual,0.018,Vida Individual,0.018,Arturo Silva,Estado de Mexico,46-60,Vida Individual,0.018,Arturo Silva,Estado de Mexico,10440.0,MEDIO,50.7,365,1.0
POL-000090,GMM-23-000090,Antonio,Rivera,Mendoza,RIAM830726QI5,1983-07-26,42,F,Casado,Analista,GMM,Premium,2023-07-15,2023-07-15,2024-07-15,0,Vigente,,Agente,,,,2000000,5000.0,45320.0,52571.2,Anual,AG063,Chihuahua,Ciudad Juarez,13982.0,Gastos Medicos Mayores,0.022,Gastos Medicos Mayores,0.022,Raul Navarro,Puebla,31-45,Gastos Medicos Mayores,0.022,Raul Navarro,Puebla,51040.0,ALTO,42.8,366,1.0
POL-000091,GMM-19-000091,Eduardo,Nunez,Reyes,NUER690731TN1,1969-07-31,56,M,Casado,Empleado,GMM,Plus,2019-10-31,2019-10-31,2020-10-31,0,Vigente,,Banca Seguros,,,,1000000,5000.0,27280.0,34176.38,Mensual,AG018,Guanajuato,Salamanca,62357.0,Gastos Medicos Mayores,0.022,Gastos Medicos Mayores,0.022,Oscar Navarro,CDMX,46-60,Gastos Medicos Mayores,0.022,Oscar Navarro,CDMX,25520.0,ALTO,56.8,366,1.0
POL-000092,GMM-21-000092,Lorena,Molina,Garcia,MOLG841203AA8,1984-12-03,41,F,Divorciado,Independiente,GMM,Plus,2021-08-15,2021-08-15,2022-08-15,0,Vigente,,Agente,,,,1000000,5000.0,22330.0,25902.8,Anual,AG001,Michoacan,Uruapan,56349.0,Gastos Medicos Mayores,0.022,Gastos Medicos Mayores,0.022,Jorge Chavez,Jalisco,31-45,Gastos Medicos Mayores,0.022,Jorge Chavez,Jalisco,25520.0,ALTO,41.5,365,1.0
POL-000093,Vid-24-000093,Laura,Martinez,Ramirez,MALR640806AB2,1964-08-06,61,F,Soltero,Ingeniero,Vida,Permanente,2024-09-16,2024-09-16,2025-09-16,1,Suspendida,,Agente,,,,1000000,,27360.0,34276.61,Mensual,AG036,Baja California,Tijuana,48091.0,Vida Individual,0.018,Vida Individual,0.018,Norma Dominguez,Jalisco,61+,Vida Individual,0.018,Norma Dominguez,Jalisco,20880.0,ALTO,61.8,365,1.0
POL-000094,GMM-20-000094,Manuel,Rodriguez,Romero,ROMR020816ZY8,2002-08-16,23,F,Soltero,Jubilado,GMM,Elite,2020-01-08,2020-01-08,2021-01-08,0,Vigente,,Agente,,,,3000000,10000.0,66000.0,82684.8,Mensual,AG025,Sonora,Nogales,69331.0,Gastos Medicos Mayores,0.022,Gastos Medicos Mayores,0.022,Eduardo Martinez,Tamaulipas,18-30,Gastos Medicos Mayores,0.022,Eduardo Martinez,Tamaulipas,76560.0,ALTO,23.8,366,1.0
POL-000095,GMM-20-000095,Rosa,Martinez,Sanchez,MARS800125UB1,1980-01-25,46,M,Viudo,Ejecutivo,GMM,Premium,2020-11-30,2020-11-30,2021-11-30,0,Vigente,,Agente,,,,1000000,10000.0,23980.0,27816.8,Anual,AG024,Sonora,Ciudad Obregon,50781.0,Gastos Medicos Mayores,0.022,Gastos Medicos Mayores,0.022,Luis Salazar,CDMX,46-60,Gastos Medicos Mayores,0.022,Luis Salazar,CDMX,25520.0,ALTO,46.3,365,1.0
POL-000096,Acc-23-000096,Beatriz,Rodriguez,Rivera,ROBR630629AM4,1963-06-29,62,M,Viudo,Jubilado,Accidentes Personales,Individual,2023-07-15,2023-07-15,2024-07-15,0,Vigente,,Agente,,,,500000,1000.0,6000.0,7168.8,Semestral,AG060,Michoacan,Uruapan,94602.0,Accidentes Personales,0.012,Accidentes Personales,0.012,Victor Jimenez,Queretaro,61+,Accidentes Personales,0.012,Victor Jimenez,Queretaro,6959.999999999999,MEDIO,62.9,366,1.0
POL-000097,Aut-22-000097,Sergio,Torres,Mendoza,TOSM801209CV7,1980-12-09,45,F,Soltero,Independiente,Autos,Amplia Plus,2022-02-11,2022-02-11,2023-02-11,0,Suspendida,,Banca Seguros,Kia,2022.0,Sedan,300000,8000.0,10500.0,12180.0,Anual,AG071,Guanajuato,Celaya,,Automoviles,0.035,Automoviles,0.035,Gabriela Aguilar,Estado de Mexico,31-45,Automoviles,0.035,Gabriela Aguilar,Estado de Mexico,12180.000000000002,MEDIO,45.4,365,1.0
POL-000098,Acc-22-000098,Enrique,Silva,Mendoza,SIEM780820DY5,1978-08-20,47,M,Casado,Comerciante,Accidentes Personales,Familiar,2022-12-23,2022-12-23,2023-12-23,1,Vigente,,Agente,,,,300000,2000.0,3600.0,4510.08,Mensual,AG008,Tamaulipas,Tampico,21109.0,Accidentes Personales,0.012,Accidentes Personales,0.012,Sandra Reyes,Guanajuato,46-60,Accidentes Personales,0.012,Sandra Reyes,Guanajuato,4176.0,BAJO,47.7,365,1.0
POL-000099,Aut-22-000099,Daniel,Cruz,Rivera,CRDR810920ZB3,1981-09-20,44,M,Union libre,Maestro,Autos,Amplia Plus,2022-06-27,2022-06-27,2023-06-27,0,Vigente,,Agente,Mazda,2015.0,Camioneta,600000,8000.0,21000.0,24360.0,Anual,AG038,Yucatan,Progreso,,Automoviles,0.035,Automoviles,0.035,Lorena Morales,Chihuahua,31-45,Automoviles,0.035,Lorena Morales,Chihuahua,24360.000000000004,ALTO,44.7,365,1.0
POL-000100,GMM-24-000100,Irene,Medina,Vargas,MEIV750812TQ0,1975-08-12,50,F,Soltero,Abogado,GMM,Elite,2024-02-27,2024-02-27,2025-02-27,4,Vigente,,Directo,,,,300000,8000.0,7590.0,8804.4,Anual,AG016,Jalisco,Tonala,64684.0,Gastos Medicos Mayores,0.022,Gastos Medicos Mayores,0.022,Gabriela Nunez,CDMX,46-60,Gastos Medicos Mayores,0.022,Gabriela Nunez,CDMX,7655.999999999999,MEDIO,50.8,366,1.0
POL-000101,Acc-21-000101,Maria,Silva,Mendoza,SIMM951117XM1,1995-11-17,30,F,Casado,Director,Accidentes Personales,Individual,2021-12-17,2021-12-17,2022-12-17,2,Vigente,,Agente,,,,500000,2000.0,6000.0,7516.8,Mensual,AG028,Estado de Mexico,Tlalnepantla,74931.0,Accidentes Personales,0.012,Accidentes Personales,0.012,Hector Perez,Coahuila,18-30,Accidentes Personales,0.012,Hector Perez,Coahuila,6959.999999999999,MEDIO,30.5,365,1.0
POL-000102,GMM-19-000102,Norma,Sanchez,Mendoza,SANM850706YB6,1985-07-06,40,M,Soltero,Medico,GMM,Elite,2019-12-22,2019-12-22,2020-12-22,3,Vigente,,Banca Seguros,,,,300000,8000.0,6600.0,7656.0,Anual,AG008,Guanajuato,Salamanca,94255.0,Gastos Medicos Mayores,0.022,Gastos Medicos Mayores,0.022,Sandra Reyes,Guanajuato,31-45,Gastos Medicos Mayores,0.022,Sandra Reyes,Guanajuato,7655.999999999999,MEDIO,40.9,366,1.0
POL-000103,GMM-22-000103,Elena,Chavez,Martinez,CHEM740913LE7,1974-09-13,51,F,Union libre,Abogado,GMM,Plus,2022-11-16,2022-11-16,2023-11-16,1,Vigente,,Agente,,,,300000,8000.0,7689.0,9186.82,Semestral,AG077,Puebla,Izucar,15178.0,Gastos Medicos Mayores,0.022,Gastos Medicos Mayores,0.022,Oscar Moreno,Chihuahua,46-60,Gastos Medicos Mayores,0.022,Oscar Moreno,Chihuahua,7655.999999999999,MEDIO,51.7,365,1.0
POL-000104,Aut-24-000104,Pedro,Vega,Perez,VEPP661028XR5,1966-10-28,59,F,Casado,Ejecutivo,Autos,Amplia,2024-04-02,2024-04-02,2025-04-02,2,Vigente,,Banca Seguros,Chevrolet,2020.0,Camioneta,200000,8000.0,7000.0,8363.6,Semestral,AG014,CDMX,Benito Juarez,36814.0,Automoviles,0.035,Automoviles,0.035,Juan Chavez,CDMX,46-60,Automoviles,0.035,Juan Chavez,CDMX,8120.000000000001,MEDIO,59.6,365,1.0
POL-000105,Aut-24-000105,Luis,Hernandez,Reyes,HELR620511HU5,1962-05-11,63,M,Divorciado,Jubilado,Autos,Amplia,2024-05-26,2024-05-26,2025-05-26,0,Vigente,,Digital,Toyota,2019.0,Pick-up,300000,5000.0,10500.0,12545.4,Semestral,AG028,Coahuila,Torreon,69921.0,Automoviles,0.035,Automoviles,0.035,Hector Perez,Coahuila,61+,Automoviles,0.035,Hector Perez,Coahuila,12180.000000000002,MEDIO,64.0,365,1.0
POL-000106,GMM-23-000106,Rocio,Nunez,Hernandez,NURH770404TA1,1977-04-04,49,F,Soltero,Comerciante,GMM,Elite,2023-02-03,2023-02-03,2024-02-03,0,Vigente,,Broker,,,,800000,10000.0,19976.0,23172.16,Anual,AG056,Baja California,Tecate,78121.0,Gastos Medicos Mayores,0.022,Gastos Medicos Mayores,0.022,Monica Ortiz,Tamaulipas,46-60,Gastos Medicos Mayores,0.022,Monica Ortiz,Tamaulipas,20416.0,ALTO,49.1,365,1.0
POL-000107,Aut-23-000107,Rosa,Diaz,Romero,DIRR681121IB3,1968-11-21,57,M,Viudo,,Autos,RC+LT,2023-10-10,2023-10-10,2024-10-10,0,Suspendida,,Digital,Ford,2023.0,Camioneta,200000,5000.0,7000.0,8120.0,Anual,AG010,Yucatan,Progreso,13481.0,Automoviles,0.035,Automoviles,0.035,Jorge Vargas,Coahuila,46-60,Automoviles,0.035,Jorge Vargas,Coahuila,8120.000000000001,MEDIO,57.5,366,1.0
